#start	end	length	mean	median	max
2048734	2048878	145	6.90	0	22
2050529	2050560	32	8.00	10	16
2050594	2050597	4	0.00	0	0
2051651	2051758	108	0.00	0	0
2051797	2051804	8	0.00	0	0
2053044	2053115	72	0.00	0	0
2053143	2053193	51	10.22	6	26
2053920	2053958	39	7.85	0	20
2054874	2054895	22	21.32	29	43
2054928	2055006	79	0.70	0	12
2055056	2055061	6	0.00	0	0
2055578	2055599	22	1.50	0	11
2056983	2057325	343	1.21	0	12
2058916	2058946	31	0.00	0	0
2060146	2060206	61	49.20	0	167
2060591	2060598	8	34.62	40	40
2060624	2060645	22	72.41	72	88
2061114	2061189	76	111.59	17	423
2061454	2061475	22	24.18	25	35
2061504	2061612	109	58.48	27.5	216
2062294	2062315	22	124.64	119	178
2062355	2062425	71	82.45	112	123
2062939	2063079	141	28.94	31	61
2065024	2065060	37	6.22	10	13
2065817	2065902	86	13.65	18	27
2066527	2066573	47	0.00	0	0
2068504	2068665	162	7.02	0	23
2068715	2068733	19	0.00	0	0
2069703	2069794	92	0.00	0	0
2069839	2069856	18	0.00	0	0
2071996	2072505	510	24.90	0	429
2072794	2072807	14	184.57	201	221
2072842	2072887	46	1518.70	1980	2175
2074520	2074525	6	101.67	119	135
2074550	2075175	626	11.55	0	142
2076760	2076866	107	9.53	0	37
2076898	2076902	5	0.00	0	0
2077323	2077469	147	0.00	0	0
2077506	2077518	13	12.15	13	14
2078737	2078749	13	0.00	0	0
2078918	2078990	73	9.16	0	35
2079312	2079346	35	31.23	36.5	43
